ID,METER,FP1P,FP2P,FP3P,FP4P,SP1P,SP2P,SP3P,SP4P,FP1S,FP2S,FP3S,FP4S,SP1S,SP2S,SP3S,SP4S
41149,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSL,,SLSL,LLLS,LSSL,
41150,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSL,,LLSL,SLLS,LSSL,
41151,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSL,,LLSL,LSLS,LSSL,
41152,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSL,,LLSL,LLLS,LSSL,
41153,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSS,,LSSL,SLLS,LLL,
41154,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSS,,LSSL,LSLS,LLL,
41155,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSS,,LSSL,LLLS,LLL,
41156,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSS,,SLSL,SLLS,LLL,
41157,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSS,,SLSL,LSLS,LLL,
41158,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSS,,SLSL,LLLS,LLL,
41159,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LLSS,,LLSL,SLLS,LLL,
41160,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LLSS,,LLSL,LSLS,LLL,
41161,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LLSS,,LLSL,LLLS,LLL,
41162,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSS,,LSSL,SLLS,LSSL,
41163,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSS,,LSSL,LSLS,LSSL,
41164,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSS,,LSSL,LLLS,LSSL,
41165,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSS,,SLSL,SLLS,LSSL,
41166,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSS,,SLSL,LSLS,LSSL,
41167,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSS,,SLSL,LLLS,LSSL,
41168,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LLSS,,LLSL,SLLS,LSSL,
41169,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LLSS,,LLSL,LSLS,LSSL,
41170,monsarih_complete,mostaf'ilon,faa'ilaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LLSS,,LLSL,LLLS,LSSL,
41171,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSS,,LSSL,SLLS,LLL,
41172,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSS,,LSSL,LSLS,LLL,
41173,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSS,,LSSL,LLLS,LLL,
41174,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSS,,SLSL,SLLS,LLL,
41175,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSS,,SLSL,LSLS,LLL,
41176,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSS,,SLSL,LLLS,LLL,
41177,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LSLS,LSSS,,LLSL,SLLS,LLL,
41178,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LSLS,LSSS,,LLSL,LSLS,LLL,
41179,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LSLS,LSSS,,LLSL,LLLS,LLL,
41180,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSS,,LSSL,SLLS,LSSL,
41181,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSS,,LSSL,LSLS,LSSL,
41182,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSS,,LSSL,LLLS,LSSL,
41183,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSS,,SLSL,SLLS,LSSL,
41184,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSS,,SLSL,LSLS,LSSL,
41185,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSS,,SLSL,LLLS,LSSL,
41186,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LSLS,LSSS,,LLSL,SLLS,LSSL,
41187,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LSLS,LSSS,,LLSL,LSLS,LSSL,
41188,monsarih_complete,mostaf'ilon,faa'ilaato,mofta'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LSLS,LSSS,,LLSL,LLLS,LSSL,
41189,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSL,,LSSL,SLLS,LLL,
41190,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSL,,LSSL,LSLS,LLL,
41191,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSL,,LSSL,LLLS,LLL,
41192,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSL,,SLSL,SLLS,LLL,
41193,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSL,,SLSL,LSLS,LLL,
41194,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSL,,SLSL,LLLS,LLL,
41195,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSL,,LLSL,SLLS,LLL,
41196,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSL,,LLSL,LSLS,LLL,
41197,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSL,,LLSL,LLLS,LLL,
41198,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSL,,LSSL,SLLS,LSSL,
41199,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSL,,LSSL,LSLS,LSSL,
41200,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSL,,LSSL,LLLS,LSSL,
41201,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSL,,SLSL,SLLS,LSSL,
41202,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSL,,SLSL,LSLS,LSSL,
41203,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSL,,SLSL,LLLS,LSSL,
41204,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSL,,LLSL,SLLS,LSSL,
41205,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSL,,LLSL,LSLS,LSSL,
41206,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSL,,LLSL,LLLS,LSSL,
41207,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSL,,LSSL,SLLS,LLL,
41208,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSL,,LSSL,LSLS,LLL,
41209,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSL,,LSSL,LLLS,LLL,
41210,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSL,,SLSL,SLLS,LLL,
41211,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSL,,SLSL,LSLS,LLL,
41212,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSL,,SLSL,LLLS,LLL,
41213,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSL,,LLSL,SLLS,LLL,
41214,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSL,,LLSL,LSLS,LLL,
41215,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSL,,LLSL,LLLS,LLL,
41216,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSL,,LSSL,SLLS,LSSL,
41217,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSL,,LSSL,LSLS,LSSL,
41218,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSL,,LSSL,LLLS,LSSL,
41219,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSL,,SLSL,SLLS,LSSL,
41220,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSL,,SLSL,LSLS,LSSL,
41221,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSL,,SLSL,LLLS,LSSL,
41222,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSL,,LLSL,SLLS,LSSL,
41223,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSL,,LLSL,LSLS,LSSL,
41224,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilon,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSL,,LLSL,LLLS,LSSL,
41225,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSS,,LSSL,SLLS,LLL,
41226,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSS,,LSSL,LSLS,LLL,
41227,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSS,,LSSL,LLLS,LLL,
41228,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSS,,SLSL,SLLS,LLL,
41229,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSS,,SLSL,LSLS,LLL,
41230,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSS,,SLSL,LLLS,LLL,
41231,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LLSS,,LLSL,SLLS,LLL,
41232,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LLSS,,LLSL,LSLS,LLL,
41233,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LLSS,,LLSL,LLLS,LLL,
41234,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSS,,LSSL,SLLS,LSSL,
41235,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSS,,LSSL,LSLS,LSSL,
41236,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSS,,LSSL,LLLS,LSSL,
41237,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSS,,SLSL,SLLS,LSSL,
41238,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSS,,SLSL,LSLS,LSSL,
41239,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSS,,SLSL,LLLS,LSSL,
41240,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LLSS,,LLSL,SLLS,LSSL,
41241,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LLSS,,LLSL,LSLS,LSSL,
41242,monsarih_complete,mostaf'ilon,maf'oolaato,mostaf'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LLSS,,LLSL,LLLS,LSSL,
41243,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSS,,LSSL,SLLS,LLL,
41244,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSS,,LSSL,LSLS,LLL,
41245,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSS,,LSSL,LLLS,LLL,
41246,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSS,,SLSL,SLLS,LLL,
41247,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSS,,SLSL,LSLS,LLL,
41248,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSS,,SLSL,LLLS,LLL,
41249,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,maf'oolon,,LLSL,LLLS,LSSS,,LLSL,SLLS,LLL,
41250,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,faa'ilaato,maf'oolon,,LLSL,LLLS,LSSS,,LLSL,LSLS,LLL,
41251,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,maf'oolaato,maf'oolon,,LLSL,LLLS,LSSS,,LLSL,LLLS,LLL,
41252,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSS,,LSSL,SLLS,LSSL,
41253,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSS,,LSSL,LSLS,LSSL,
41254,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mofta'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSS,,LSSL,LLLS,LSSL,
41255,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSS,,SLSL,SLLS,LSSL,
41256,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSS,,SLSL,LSLS,LSSL,
41257,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mafaa'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSS,,SLSL,LLLS,LSSL,
41258,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,mafaa'iilo,mofta'ilon,,LLSL,LLLS,LSSS,,LLSL,SLLS,LSSL,
41259,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,faa'ilaato,mofta'ilon,,LLSL,LLLS,LSSS,,LLSL,LSLS,LSSL,
41260,monsarih_complete,mostaf'ilon,maf'oolaato,mofta'ilo,,mostaf'ilon,maf'oolaato,mofta'ilon,,LLSL,LLLS,LSSS,,LLSL,LLLS,LSSL,
41261,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mafaa'ilon,maf'oolon,,SSLL,SLSL,LLL,,SSLL,SLSL,LLL,
41262,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mafaa'ilon,faa'ilaaton,,SSLL,SLSL,LLL,,SSLL,SLSL,LSLL,
41263,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mafaa'ilon,fa'ilaaton,,SSLL,SLSL,LLL,,SSLL,SLSL,SSLL,
41264,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mafaa'ilon,faa'ilon,,SSLL,SLSL,LLL,,SSLL,SLSL,LSL,
41265,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mostaf'ilon,maf'oolon,,SSLL,SLSL,LLL,,SSLL,LLSL,LLL,
41266,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mostaf'ilon,faa'ilaaton,,SSLL,SLSL,LLL,,SSLL,LLSL,LSLL,
41267,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mostaf'ilon,fa'ilaaton,,SSLL,SLSL,LLL,,SSLL,LLSL,SSLL,
41268,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,fa'ilaaton,mostaf'ilon,faa'ilon,,SSLL,SLSL,LLL,,SSLL,LLSL,LSL,
41269,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mafaa'ilon,maf'oolon,,SSLL,SLSL,LLL,,LSLL,SLSL,LLL,
41270,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mafaa'ilon,faa'ilaaton,,SSLL,SLSL,LLL,,LSLL,SLSL,LSLL,
41271,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mafaa'ilon,fa'ilaaton,,SSLL,SLSL,LLL,,LSLL,SLSL,SSLL,
41272,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mafaa'ilon,faa'ilon,,SSLL,SLSL,LLL,,LSLL,SLSL,LSL,
41273,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mostaf'ilon,maf'oolon,,SSLL,SLSL,LLL,,LSLL,LLSL,LLL,
41274,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mostaf'ilon,faa'ilaaton,,SSLL,SLSL,LLL,,LSLL,LLSL,LSLL,
41275,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mostaf'ilon,fa'ilaaton,,SSLL,SLSL,LLL,,LSLL,LLSL,SSLL,
41276,khafif_complete,fa'ilaaton,mafaa'ilon,maf'oolon,,faa'ilaaton,mostaf'ilon,faa'ilon,,SSLL,SLSL,LLL,,LSLL,LLSL,LSL,
41277,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mafaa'ilon,maf'oolon,,SSLL,SLSL,LSLS,,SSLL,SLSL,LLL,
41278,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mafaa'ilon,faa'ilaaton,,SSLL,SLSL,LSLS,,SSLL,SLSL,LSLL,
41279,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mafaa'ilon,fa'ilaaton,,SSLL,SLSL,LSLS,,SSLL,SLSL,SSLL,
41280,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mafaa'ilon,faa'ilon,,SSLL,SLSL,LSLS,,SSLL,SLSL,LSL,
41281,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mostaf'ilon,maf'oolon,,SSLL,SLSL,LSLS,,SSLL,LLSL,LLL,
41282,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mostaf'ilon,faa'ilaaton,,SSLL,SLSL,LSLS,,SSLL,LLSL,LSLL,
41283,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mostaf'ilon,fa'ilaaton,,SSLL,SLSL,LSLS,,SSLL,LLSL,SSLL,
41284,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,fa'ilaaton,mostaf'ilon,faa'ilon,,SSLL,SLSL,LSLS,,SSLL,LLSL,LSL,
41285,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mafaa'ilon,maf'oolon,,SSLL,SLSL,LSLS,,LSLL,SLSL,LLL,
41286,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mafaa'ilon,faa'ilaaton,,SSLL,SLSL,LSLS,,LSLL,SLSL,LSLL,
41287,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mafaa'ilon,fa'ilaaton,,SSLL,SLSL,LSLS,,LSLL,SLSL,SSLL,
41288,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mafaa'ilon,faa'ilon,,SSLL,SLSL,LSLS,,LSLL,SLSL,LSL,
41289,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mostaf'ilon,maf'oolon,,SSLL,SLSL,LSLS,,LSLL,LLSL,LLL,
41290,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mostaf'ilon,faa'ilaaton,,SSLL,SLSL,LSLS,,LSLL,LLSL,LSLL,
41291,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mostaf'ilon,fa'ilaaton,,SSLL,SLSL,LSLS,,LSLL,LLSL,SSLL,
41292,khafif_complete,fa'ilaaton,mafaa'ilon,faa'ilaato,,faa'ilaaton,mostaf'ilon,faa'ilon,,SSLL,SLSL,LSLS,,LSLL,LLSL,LSL,
41293,khafif_complete,fa'ilaaton,mafaa'ilon,fa'ilaato,,fa'ilaaton,mafaa'ilon,maf'oolon,,SSLL,SLSL,SSLS,,SSLL,SLSL,LLL,
41294,khafif_complete,fa'ilaaton,mafaa'ilon,fa'ilaato,,fa'ilaaton,mafaa'ilon,faa'ilaaton,,SSLL,SLSL,SSLS,,SSLL,SLSL,LSLL,
41295,khafif_complete,fa'ilaaton,mafaa'ilon,fa'ilaato,,fa'ilaaton,mafaa'ilon,fa'ilaaton,,SSLL,SLSL,SSLS,,SSLL,SLSL,SSLL,
